LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction
8,196.0,0.2023584905660377,bpic2011_f1,Sigmoid,BCE
9,195.0,0.1324338624338624,bpic2011_f1,Sigmoid,BCE
10,195.0,0.1249206349206349,bpic2011_f1,Sigmoid,BCE
11,193.0,0.0943722943722944,bpic2011_f1,Sigmoid,BCE
12,193.0,0.0917748917748918,bpic2011_f1,Sigmoid,BCE
13,192.0,0.0869731800766283,bpic2011_f1,Sigmoid,BCE
14,191.0,0.082281284606866,bpic2011_f1,Sigmoid,BCE
15,191.0,0.082281284606866,bpic2011_f1,Sigmoid,BCE
16,191.0,0.0756921373200443,bpic2011_f1,Sigmoid,BCE
17,190.0,0.0757491055456171,bpic2011_f1,Sigmoid,BCE
18,190.0,0.0728980322003577,bpic2011_f1,Sigmoid,BCE
19,189.0,0.0693438914027149,bpic2011_f1,Sigmoid,BCE
20,187.0,0.0702422145328719,bpic2011_f1,Sigmoid,BCE
21,185.0,0.0708235294117646,bpic2011_f1,Sigmoid,BCE
22,179.0,0.0721177944862155,bpic2011_f1,Sigmoid,BCE
23,176.0,0.0727872670807453,bpic2011_f1,Sigmoid,BCE
24,173.0,0.0597244515783841,bpic2011_f1,Sigmoid,BCE
25,155.0,0.0607813547954392,bpic2011_f1,Sigmoid,BCE
26,134.0,0.0564285714285714,bpic2011_f1,Sigmoid,BCE
27,112.0,0.0506855006231823,bpic2011_f1,Sigmoid,BCE
28,106.0,0.0518292682926829,bpic2011_f1,Sigmoid,BCE
29,97.0,0.0424382716049382,bpic2011_f1,Sigmoid,BCE
30,92.0,0.0392817059483726,bpic2011_f1,Sigmoid,BCE
31,90.0,0.03875,bpic2011_f1,Sigmoid,BCE
32,86.0,0.0389610389610389,bpic2011_f1,Sigmoid,BCE
33,86.0,0.0389610389610389,bpic2011_f1,Sigmoid,BCE
34,83.0,0.0357142857142857,bpic2011_f1,Sigmoid,BCE
35,81.0,0.0289473684210526,bpic2011_f1,Sigmoid,BCE
36,79.0,0.0297297297297297,bpic2011_f1,Sigmoid,BCE
1,228.0,0.9240613676663326,bpic2011_f1,Sigmoid,CrossEntropy
2,225.0,0.9253920481546016,bpic2011_f1,Sigmoid,CrossEntropy
3,216.0,0.9316642373317328,bpic2011_f1,Sigmoid,CrossEntropy
4,211.0,0.931883537023724,bpic2011_f1,Sigmoid,CrossEntropy
5,205.0,0.9372496662216288,bpic2011_f1,Sigmoid,CrossEntropy
6,199.0,0.9336651767574156,bpic2011_f1,Sigmoid,CrossEntropy
7,198.0,0.9344749794913864,bpic2011_f1,Sigmoid,CrossEntropy
8,196.0,0.9588050314465408,bpic2011_f1,Sigmoid,CrossEntropy
9,195.0,0.974074074074074,bpic2011_f1,Sigmoid,CrossEntropy
10,195.0,0.9773544973544972,bpic2011_f1,Sigmoid,CrossEntropy
11,193.0,0.9823593073593072,bpic2011_f1,Sigmoid,CrossEntropy
12,193.0,0.9835497835497836,bpic2011_f1,Sigmoid,CrossEntropy
13,192.0,0.9863163656267104,bpic2011_f1,Sigmoid,CrossEntropy
14,191.0,0.989922480620155,bpic2011_f1,Sigmoid,CrossEntropy
15,191.0,0.989922480620155,bpic2011_f1,Sigmoid,CrossEntropy
16,191.0,0.992469545957918,bpic2011_f1,Sigmoid,CrossEntropy
17,190.0,0.9923971377459748,bpic2011_f1,Sigmoid,CrossEntropy
18,190.0,0.9948568872987478,bpic2011_f1,Sigmoid,CrossEntropy
19,189.0,0.9955882352941176,bpic2011_f1,Sigmoid,CrossEntropy
20,187.0,0.9955017301038064,bpic2011_f1,Sigmoid,CrossEntropy
21,185.0,0.9954117647058824,bpic2011_f1,Sigmoid,CrossEntropy
22,179.0,0.9959899749373432,bpic2011_f1,Sigmoid,CrossEntropy
23,176.0,0.9958592132505176,bpic2011_f1,Sigmoid,CrossEntropy
24,173.0,0.9986623863028355,bpic2011_f1,Sigmoid,CrossEntropy
25,155.0,0.9983232729711604,bpic2011_f1,Sigmoid,CrossEntropy
26,134.0,0.9978571428571428,bpic2011_f1,Sigmoid,CrossEntropy
27,112.0,0.9966763606148732,bpic2011_f1,Sigmoid,CrossEntropy
28,106.0,0.9964430894308942,bpic2011_f1,Sigmoid,CrossEntropy
29,97.0,0.9969135802469136,bpic2011_f1,Sigmoid,CrossEntropy
30,92.0,0.9955106621773288,bpic2011_f1,Sigmoid,CrossEntropy
31,90.0,0.995,bpic2011_f1,Sigmoid,CrossEntropy
32,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,CrossEntropy
33,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,CrossEntropy
34,83.0,0.9924812030075189,bpic2011_f1,Sigmoid,CrossEntropy
35,81.0,0.9894736842105264,bpic2011_f1,Sigmoid,CrossEntropy
36,79.0,0.9891891891891892,bpic2011_f1,Sigmoid,CrossEntropy
1,228.0,0.9241770102536428,bpic2011_f1,Sigmoid,L1
2,225.0,0.9255900522730872,bpic2011_f1,Sigmoid,L1
3,216.0,0.9302066363714312,bpic2011_f1,Sigmoid,L1
4,211.0,0.9296369518332136,bpic2011_f1,Sigmoid,L1
5,205.0,0.9346748045012396,bpic2011_f1,Sigmoid,L1
6,199.0,0.9309223892726534,bpic2011_f1,Sigmoid,L1
7,198.0,0.9316037735849056,bpic2011_f1,Sigmoid,L1
8,196.0,0.9573375262054508,bpic2011_f1,Sigmoid,L1
9,195.0,0.974179894179894,bpic2011_f1,Sigmoid,L1
10,195.0,0.976931216931217,bpic2011_f1,Sigmoid,L1
11,193.0,0.982034632034632,bpic2011_f1,Sigmoid,L1
12,193.0,0.9836580086580088,bpic2011_f1,Sigmoid,L1
13,192.0,0.9859879584017516,bpic2011_f1,Sigmoid,L1
14,191.0,0.9894795127353266,bpic2011_f1,Sigmoid,L1
15,191.0,0.9894795127353266,bpic2011_f1,Sigmoid,L1
16,191.0,0.9919158361018826,bpic2011_f1,Sigmoid,L1
17,190.0,0.9918381037567084,bpic2011_f1,Sigmoid,L1
18,190.0,0.9940742397137746,bpic2011_f1,Sigmoid,L1
19,189.0,0.9949095022624436,bpic2011_f1,Sigmoid,L1
20,187.0,0.9948096885813148,bpic2011_f1,Sigmoid,L1
21,185.0,0.9947058823529412,bpic2011_f1,Sigmoid,L1
22,179.0,0.9953634085213032,bpic2011_f1,Sigmoid,L1
23,176.0,0.9952122153209108,bpic2011_f1,Sigmoid,L1
24,173.0,0.9979935794542536,bpic2011_f1,Sigmoid,L1
25,155.0,0.9974849094567404,bpic2011_f1,Sigmoid,L1
26,134.0,0.9964285714285714,bpic2011_f1,Sigmoid,L1
27,112.0,0.9941836310760284,bpic2011_f1,Sigmoid,L1
28,106.0,0.994410569105691,bpic2011_f1,Sigmoid,L1
29,97.0,0.9938271604938272,bpic2011_f1,Sigmoid,L1
30,92.0,0.9910213243546576,bpic2011_f1,Sigmoid,L1
31,90.0,0.99125,bpic2011_f1,Sigmoid,L1
32,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,L1
33,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,L1
34,83.0,0.9924812030075189,bpic2011_f1,Sigmoid,L1
35,81.0,0.9894736842105264,bpic2011_f1,Sigmoid,L1
36,79.0,0.9891891891891892,bpic2011_f1,Sigmoid,L1
1,228.0,0.889214401356873,bpic2011_f1,Sigmoid,SmoothL1
2,225.0,0.8927609694281641,bpic2011_f1,Sigmoid,SmoothL1
3,216.0,0.8906799279773643,bpic2011_f1,Sigmoid,SmoothL1
4,211.0,0.8858734723220705,bpic2011_f1,Sigmoid,SmoothL1
5,205.0,0.8856570665649438,bpic2011_f1,Sigmoid,SmoothL1
6,199.0,0.8781999187322227,bpic2011_f1,Sigmoid,SmoothL1
7,198.0,0.8815627563576702,bpic2011_f1,Sigmoid,SmoothL1
8,196.0,0.8983228511530398,bpic2011_f1,Sigmoid,SmoothL1
9,195.0,0.9096296296296296,bpic2011_f1,Sigmoid,SmoothL1
10,195.0,0.9101587301587302,bpic2011_f1,Sigmoid,SmoothL1
11,193.0,0.9084415584415584,bpic2011_f1,Sigmoid,SmoothL1
12,193.0,0.908982683982684,bpic2011_f1,Sigmoid,SmoothL1
13,192.0,0.9085933223864258,bpic2011_f1,Sigmoid,SmoothL1
14,191.0,0.9079734219269102,bpic2011_f1,Sigmoid,SmoothL1
15,191.0,0.9079734219269102,bpic2011_f1,Sigmoid,SmoothL1
16,191.0,0.9083056478405316,bpic2011_f1,Sigmoid,SmoothL1
17,190.0,0.9091010733452594,bpic2011_f1,Sigmoid,SmoothL1
18,190.0,0.9095483005366726,bpic2011_f1,Sigmoid,SmoothL1
19,189.0,0.9087104072398192,bpic2011_f1,Sigmoid,SmoothL1
20,187.0,0.9103806228373704,bpic2011_f1,Sigmoid,SmoothL1
21,185.0,0.9118823529411764,bpic2011_f1,Sigmoid,SmoothL1
22,179.0,0.91328320802005,bpic2011_f1,Sigmoid,SmoothL1
23,176.0,0.9140786749482402,bpic2011_f1,Sigmoid,SmoothL1
24,173.0,0.9166666666666669,bpic2011_f1,Sigmoid,SmoothL1
25,155.0,0.920690811535882,bpic2011_f1,Sigmoid,SmoothL1
26,134.0,0.9190476190476192,bpic2011_f1,Sigmoid,SmoothL1
27,112.0,0.9243872039883672,bpic2011_f1,Sigmoid,SmoothL1
28,106.0,0.9314024390243902,bpic2011_f1,Sigmoid,SmoothL1
29,97.0,0.9236111111111112,bpic2011_f1,Sigmoid,SmoothL1
30,92.0,0.9057239057239056,bpic2011_f1,Sigmoid,SmoothL1
31,90.0,0.91125,bpic2011_f1,Sigmoid,SmoothL1
32,86.0,0.9321789321789322,bpic2011_f1,Sigmoid,SmoothL1
33,86.0,0.9307359307359307,bpic2011_f1,Sigmoid,SmoothL1
34,83.0,0.9229323308270676,bpic2011_f1,Sigmoid,SmoothL1
35,81.0,0.8973684210526316,bpic2011_f1,Sigmoid,SmoothL1
36,79.0,0.9216216216216216,bpic2011_f1,Sigmoid,SmoothL1
1,228.0,0.4685837637807416,bpic2011_f1,Triangular,BCE
2,225.0,0.4688341517503564,bpic2011_f1,Triangular,BCE
3,216.0,0.4666466603789762,bpic2011_f1,Triangular,BCE
4,211.0,0.4627965492451473,bpic2011_f1,Triangular,BCE
5,205.0,0.462283044058745,bpic2011_f1,Triangular,BCE
6,199.0,0.4567757009345795,bpic2011_f1,Triangular,BCE
7,198.0,0.457239540607055,bpic2011_f1,Triangular,BCE
8,196.0,0.455817610062893,bpic2011_f1,Triangular,BCE
9,195.0,0.458941798941799,bpic2011_f1,Triangular,BCE
10,195.0,0.4591005291005291,bpic2011_f1,Triangular,BCE
11,193.0,0.4578463203463204,bpic2011_f1,Triangular,BCE
12,193.0,0.4578463203463204,bpic2011_f1,Triangular,BCE
13,192.0,0.4568144499178982,bpic2011_f1,Triangular,BCE
14,191.0,0.4557585825027685,bpic2011_f1,Triangular,BCE
15,191.0,0.4557585825027685,bpic2011_f1,Triangular,BCE
16,191.0,0.4557585825027685,bpic2011_f1,Triangular,BCE
17,190.0,0.456283542039356,bpic2011_f1,Triangular,BCE
18,190.0,0.456283542039356,bpic2011_f1,Triangular,BCE
19,189.0,0.4552036199095023,bpic2011_f1,Triangular,BCE
20,187.0,0.4562860438292965,bpic2011_f1,Triangular,BCE
21,185.0,0.4574117647058824,bpic2011_f1,Triangular,BCE
22,179.0,0.4593358395989975,bpic2011_f1,Triangular,BCE
23,176.0,0.4613095238095238,bpic2011_f1,Triangular,BCE
24,173.0,0.4634162653825576,bpic2011_f1,Triangular,BCE
25,155.0,0.4797954393024816,bpic2011_f1,Triangular,BCE
26,134.0,0.5138095238095238,bpic2011_f1,Triangular,BCE
27,112.0,0.5006231823847113,bpic2011_f1,Triangular,BCE
28,106.0,0.5040650406504066,bpic2011_f1,Triangular,BCE
29,97.0,0.513888888888889,bpic2011_f1,Triangular,BCE
30,92.0,0.5622895622895624,bpic2011_f1,Triangular,BCE
31,90.0,0.5825,bpic2011_f1,Triangular,BCE
32,86.0,0.6103896103896103,bpic2011_f1,Triangular,BCE
33,86.0,0.6103896103896103,bpic2011_f1,Triangular,BCE
34,83.0,0.5874060150375939,bpic2011_f1,Triangular,BCE
35,81.0,0.5368421052631578,bpic2011_f1,Triangular,BCE
36,79.0,0.5432432432432432,bpic2011_f1,Triangular,BCE
1,228.0,0.5190039318479686,bpic2011_f1,Triangular,CrossEntropy
2,225.0,0.5151275146523047,bpic2011_f1,Triangular,CrossEntropy
3,216.0,0.505530309525851,bpic2011_f1,Triangular,CrossEntropy
4,211.0,0.5028756290438534,bpic2011_f1,Triangular,CrossEntropy
5,205.0,0.4956131985504482,bpic2011_f1,Triangular,CrossEntropy
6,199.0,0.4968508736286062,bpic2011_f1,Triangular,CrossEntropy
7,198.0,0.500512715340443,bpic2011_f1,Triangular,CrossEntropy
8,196.0,0.5216981132075471,bpic2011_f1,Triangular,CrossEntropy
9,195.0,0.5615343915343916,bpic2011_f1,Triangular,CrossEntropy
10,195.0,0.5617460317460318,bpic2011_f1,Triangular,CrossEntropy
11,193.0,0.5578463203463203,bpic2011_f1,Triangular,CrossEntropy
12,193.0,0.5578463203463203,bpic2011_f1,Triangular,CrossEntropy
13,192.0,0.5580186097427476,bpic2011_f1,Triangular,CrossEntropy
14,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy
15,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy
16,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy
17,190.0,0.5585867620751342,bpic2011_f1,Triangular,CrossEntropy
18,190.0,0.5585867620751342,bpic2011_f1,Triangular,CrossEntropy
19,189.0,0.5587669683257919,bpic2011_f1,Triangular,CrossEntropy
20,187.0,0.5595732410611304,bpic2011_f1,Triangular,CrossEntropy
21,185.0,0.5604117647058824,bpic2011_f1,Triangular,CrossEntropy
22,179.0,0.562844611528822,bpic2011_f1,Triangular,CrossEntropy
23,176.0,0.5643115942028986,bpic2011_f1,Triangular,CrossEntropy
24,173.0,0.5704253611556982,bpic2011_f1,Triangular,CrossEntropy
25,155.0,0.5837525150905433,bpic2011_f1,Triangular,CrossEntropy
26,134.0,0.6114285714285714,bpic2011_f1,Triangular,CrossEntropy
27,112.0,0.601994183631076,bpic2011_f1,Triangular,CrossEntropy
28,106.0,0.6067073170731708,bpic2011_f1,Triangular,CrossEntropy
29,97.0,0.6157407407407408,bpic2011_f1,Triangular,CrossEntropy
30,92.0,0.654320987654321,bpic2011_f1,Triangular,CrossEntropy
31,90.0,0.6725,bpic2011_f1,Triangular,CrossEntropy
32,86.0,0.6998556998556998,bpic2011_f1,Triangular,CrossEntropy
33,86.0,0.6998556998556998,bpic2011_f1,Triangular,CrossEntropy
34,83.0,0.6832706766917293,bpic2011_f1,Triangular,CrossEntropy
35,81.0,0.6447368421052632,bpic2011_f1,Triangular,CrossEntropy
36,79.0,0.6513513513513514,bpic2011_f1,Triangular,CrossEntropy
1,228.0,0.4752910338447305,bpic2011_f1,Triangular,L1
2,225.0,0.475566291778869,bpic2011_f1,Triangular,L1
3,216.0,0.4738489239475263,bpic2011_f1,Triangular,L1
4,211.0,0.4703450754852624,bpic2011_f1,Triangular,L1
5,205.0,0.4610432958230021,bpic2011_f1,Triangular,L1
6,199.0,0.4554550995530272,bpic2011_f1,Triangular,L1
7,198.0,0.4559064807219032,bpic2011_f1,Triangular,L1
8,196.0,0.4556603773584905,bpic2011_f1,Triangular,L1
9,195.0,0.45994708994709,bpic2011_f1,Triangular,L1
10,195.0,0.4601587301587301,bpic2011_f1,Triangular,L1
11,193.0,0.4589285714285715,bpic2011_f1,Triangular,L1
12,193.0,0.4589285714285715,bpic2011_f1,Triangular,L1
13,192.0,0.4579091406677614,bpic2011_f1,Triangular,L1
14,191.0,0.4568660022148395,bpic2011_f1,Triangular,L1
15,191.0,0.4568660022148395,bpic2011_f1,Triangular,L1
16,191.0,0.4568660022148395,bpic2011_f1,Triangular,L1
17,190.0,0.4574016100178891,bpic2011_f1,Triangular,L1
18,190.0,0.4574016100178891,bpic2011_f1,Triangular,L1
19,189.0,0.4563348416289592,bpic2011_f1,Triangular,L1
20,187.0,0.457439446366782,bpic2011_f1,Triangular,L1
21,185.0,0.4585882352941177,bpic2011_f1,Triangular,L1
22,179.0,0.4605889724310777,bpic2011_f1,Triangular,L1
23,176.0,0.4626035196687371,bpic2011_f1,Triangular,L1
24,173.0,0.4647538790797219,bpic2011_f1,Triangular,L1
25,155.0,0.4814721663313213,bpic2011_f1,Triangular,L1
26,134.0,0.5161904761904762,bpic2011_f1,Triangular,L1
27,112.0,0.5022850020772747,bpic2011_f1,Triangular,L1
28,106.0,0.5050813008130082,bpic2011_f1,Triangular,L1
29,97.0,0.5154320987654322,bpic2011_f1,Triangular,L1
30,92.0,0.564534231200898,bpic2011_f1,Triangular,L1
31,90.0,0.585,bpic2011_f1,Triangular,L1
32,86.0,0.6132756132756132,bpic2011_f1,Triangular,L1
33,86.0,0.6132756132756132,bpic2011_f1,Triangular,L1
34,83.0,0.5892857142857142,bpic2011_f1,Triangular,L1
35,81.0,0.5394736842105262,bpic2011_f1,Triangular,L1
36,79.0,0.5432432432432432,bpic2011_f1,Triangular,L1
1,228.0,0.4676586230822604,bpic2011_f1,Triangular,SmoothL1
2,225.0,0.4678837319816252,bpic2011_f1,Triangular,SmoothL1
3,216.0,0.4655320243505101,bpic2011_f1,Triangular,SmoothL1
4,211.0,0.4616283249460819,bpic2011_f1,Triangular,SmoothL1
5,205.0,0.4610432958230021,bpic2011_f1,Triangular,SmoothL1
6,199.0,0.4554550995530272,bpic2011_f1,Triangular,SmoothL1
7,198.0,0.4559064807219032,bpic2011_f1,Triangular,SmoothL1
8,196.0,0.4556603773584905,bpic2011_f1,Triangular,SmoothL1
9,195.0,0.45994708994709,bpic2011_f1,Triangular,SmoothL1
10,195.0,0.4601587301587301,bpic2011_f1,Triangular,SmoothL1
11,193.0,0.4589285714285714,bpic2011_f1,Triangular,SmoothL1
12,193.0,0.4589285714285714,bpic2011_f1,Triangular,SmoothL1
13,192.0,0.4579091406677614,bpic2011_f1,Triangular,SmoothL1
14,191.0,0.4568660022148395,bpic2011_f1,Triangular,SmoothL1
15,191.0,0.4568660022148395,bpic2011_f1,Triangular,SmoothL1
16,191.0,0.4568660022148395,bpic2011_f1,Triangular,SmoothL1
17,190.0,0.4574016100178891,bpic2011_f1,Triangular,SmoothL1
18,190.0,0.4574016100178891,bpic2011_f1,Triangular,SmoothL1
19,189.0,0.4563348416289593,bpic2011_f1,Triangular,SmoothL1
20,187.0,0.457439446366782,bpic2011_f1,Triangular,SmoothL1
21,185.0,0.4585882352941177,bpic2011_f1,Triangular,SmoothL1
22,179.0,0.4605889724310777,bpic2011_f1,Triangular,SmoothL1
23,176.0,0.4626035196687371,bpic2011_f1,Triangular,SmoothL1
24,173.0,0.4647538790797219,bpic2011_f1,Triangular,SmoothL1
25,155.0,0.4814721663313213,bpic2011_f1,Triangular,SmoothL1
26,134.0,0.5161904761904763,bpic2011_f1,Triangular,SmoothL1
27,112.0,0.5022850020772747,bpic2011_f1,Triangular,SmoothL1
28,106.0,0.5050813008130082,bpic2011_f1,Triangular,SmoothL1
29,97.0,0.5154320987654322,bpic2011_f1,Triangular,SmoothL1
30,92.0,0.564534231200898,bpic2011_f1,Triangular,SmoothL1
31,90.0,0.585,bpic2011_f1,Triangular,SmoothL1
32,86.0,0.6132756132756132,bpic2011_f1,Triangular,SmoothL1
33,86.0,0.6132756132756132,bpic2011_f1,Triangular,SmoothL1
34,83.0,0.5892857142857142,bpic2011_f1,Triangular,SmoothL1
35,81.0,0.5394736842105262,bpic2011_f1,Triangular,SmoothL1
36,79.0,0.5432432432432432,bpic2011_f1,Triangular,SmoothL1
1,228.0,0.3865571514578137,bpic2011_f2,Bell,BCE
2,227.0,0.3889610389610389,bpic2011_f2,Bell,BCE
3,218.0,0.3862945565073225,bpic2011_f2,Bell,BCE
4,213.0,0.3928571428571428,bpic2011_f2,Bell,BCE
5,207.0,0.3895104895104895,bpic2011_f2,Bell,BCE
6,200.0,0.3916165135677331,bpic2011_f2,Bell,BCE
7,200.0,0.3910885862105374,bpic2011_f2,Bell,BCE
8,198.0,0.4065149726306751,bpic2011_f2,Bell,BCE
9,198.0,0.4111301921219276,bpic2011_f2,Bell,BCE
10,198.0,0.4141891166684555,bpic2011_f2,Bell,BCE
11,195.0,0.4489324235086947,bpic2011_f2,Bell,BCE
12,195.0,0.4489324235086946,bpic2011_f2,Bell,BCE
13,194.0,0.4513264513264514,bpic2011_f2,Bell,BCE
14,192.0,0.451111615245009,bpic2011_f2,Bell,BCE
15,192.0,0.4507713248638838,bpic2011_f2,Bell,BCE
16,192.0,0.450260889292196,bpic2011_f2,Bell,BCE
17,192.0,0.4508280399274047,bpic2011_f2,Bell,BCE
18,192.0,0.4507713248638838,bpic2011_f2,Bell,BCE
19,191.0,0.4478260869565217,bpic2011_f2,Bell,BCE
20,191.0,0.4481693363844393,bpic2011_f2,Bell,BCE
21,191.0,0.4480549199084668,bpic2011_f2,Bell,BCE
22,190.0,0.4473107109879963,bpic2011_f2,Bell,BCE
23,190.0,0.4470221606648199,bpic2011_f2,Bell,BCE
24,189.0,0.4517543859649122,bpic2011_f2,Bell,BCE
25,189.0,0.4514035087719298,bpic2011_f2,Bell,BCE
26,189.0,0.4514619883040935,bpic2011_f2,Bell,BCE
27,185.0,0.4507743362831858,bpic2011_f2,Bell,BCE
28,184.0,0.4521949404761905,bpic2011_f2,Bell,BCE
29,182.0,0.4508838383838384,bpic2011_f2,Bell,BCE
30,182.0,0.4515782828282828,bpic2011_f2,Bell,BCE
31,178.0,0.4456189336524399,bpic2011_f2,Bell,BCE
32,175.0,0.4449685534591195,bpic2011_f2,Bell,BCE
33,172.0,0.4384648370497427,bpic2011_f2,Bell,BCE
34,170.0,0.4417582417582417,bpic2011_f2,Bell,BCE
35,168.0,0.4429327286470144,bpic2011_f2,Bell,BCE
36,165.0,0.4512214218603194,bpic2011_f2,Bell,BCE
37,160.0,0.460341116078821,bpic2011_f2,Bell,BCE
38,159.0,0.4612746738039478,bpic2011_f2,Bell,BCE
39,157.0,0.4632001366120218,bpic2011_f2,Bell,BCE
40,157.0,0.4620047814207649,bpic2011_f2,Bell,BCE
1,228.0,0.6933000774060377,bpic2011_f2,Bell,CrossEntropy
2,227.0,0.6930735930735931,bpic2011_f2,Bell,CrossEntropy
3,218.0,0.7216542322925302,bpic2011_f2,Bell,CrossEntropy
4,213.0,0.7297555385790679,bpic2011_f2,Bell,CrossEntropy
5,207.0,0.7382617382617382,bpic2011_f2,Bell,CrossEntropy
6,200.0,0.7657058388765706,bpic2011_f2,Bell,CrossEntropy
7,200.0,0.7650723260479358,bpic2011_f2,Bell,CrossEntropy
8,198.0,0.851776322850703,bpic2011_f2,Bell,CrossEntropy
9,198.0,0.9105935386927122,bpic2011_f2,Bell,CrossEntropy
10,198.0,0.9184286787592572,bpic2011_f2,Bell,CrossEntropy
11,195.0,0.9171252476337222,bpic2011_f2,Bell,CrossEntropy
12,195.0,0.923728813559322,bpic2011_f2,Bell,CrossEntropy
13,194.0,0.9302919302919302,bpic2011_f2,Bell,CrossEntropy
14,192.0,0.9439655172413792,bpic2011_f2,Bell,CrossEntropy
15,192.0,0.9439655172413792,bpic2011_f2,Bell,CrossEntropy
16,192.0,0.9438520871143375,bpic2011_f2,Bell,CrossEntropy
17,192.0,0.943738656987296,bpic2011_f2,Bell,CrossEntropy
18,192.0,0.9443058076225046,bpic2011_f2,Bell,CrossEntropy
19,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy
20,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy
21,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy
22,190.0,0.9437903970452448,bpic2011_f2,Bell,CrossEntropy
23,190.0,0.943674976915974,bpic2011_f2,Bell,CrossEntropy
24,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy
25,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy
26,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy
27,185.0,0.9589478859390363,bpic2011_f2,Bell,CrossEntropy
28,184.0,0.9587053571428572,bpic2011_f2,Bell,CrossEntropy
29,182.0,0.960858585858586,bpic2011_f2,Bell,CrossEntropy
30,182.0,0.960858585858586,bpic2011_f2,Bell,CrossEntropy
31,178.0,0.9594468820635552,bpic2011_f2,Bell,CrossEntropy
32,175.0,0.9581624282198524,bpic2011_f2,Bell,CrossEntropy
33,172.0,0.9582618639222412,bpic2011_f2,Bell,CrossEntropy
34,170.0,0.958095238095238,bpic2011_f2,Bell,CrossEntropy
35,168.0,0.9585789871504156,bpic2011_f2,Bell,CrossEntropy
36,165.0,0.9588161603507672,bpic2011_f2,Bell,CrossEntropy
37,160.0,0.9576088756416626,bpic2011_f2,Bell,CrossEntropy
38,159.0,0.9571763131482102,bpic2011_f2,Bell,CrossEntropy
39,157.0,0.960724043715847,bpic2011_f2,Bell,CrossEntropy
40,157.0,0.960724043715847,bpic2011_f2,Bell,CrossEntropy
1,228.0,0.3491012298959319,bpic2011_f2,Bell,L1
2,227.0,0.3499567099567099,bpic2011_f2,Bell,L1
3,218.0,0.3602284240582113,bpic2011_f2,Bell,L1
4,213.0,0.3654507257448433,bpic2011_f2,Bell,L1
5,207.0,0.3736263736263736,bpic2011_f2,Bell,L1
6,200.0,0.3778904022806462,bpic2011_f2,Bell,L1
7,200.0,0.3877098511244852,bpic2011_f2,Bell,L1
8,198.0,0.6868090587098852,bpic2011_f2,Bell,L1
9,198.0,0.8650853278952453,bpic2011_f2,Bell,L1
10,198.0,0.8925619834710744,bpic2011_f2,Bell,L1
11,195.0,0.890710983931323,bpic2011_f2,Bell,L1
12,195.0,0.9003962139555362,bpic2011_f2,Bell,L1
13,194.0,0.914085914085914,bpic2011_f2,Bell,L1
14,192.0,0.9336433756805806,bpic2011_f2,Bell,L1
15,192.0,0.9336433756805806,bpic2011_f2,Bell,L1
16,192.0,0.9334165154264972,bpic2011_f2,Bell,L1
17,192.0,0.9333030852994556,bpic2011_f2,Bell,L1
18,192.0,0.9360254083484574,bpic2011_f2,Bell,L1
19,191.0,0.93558352402746,bpic2011_f2,Bell,L1
20,191.0,0.93558352402746,bpic2011_f2,Bell,L1
21,191.0,0.93558352402746,bpic2011_f2,Bell,L1
22,190.0,0.9351338873499536,bpic2011_f2,Bell,L1
23,190.0,0.9351338873499536,bpic2011_f2,Bell,L1
24,189.0,0.9580116959064328,bpic2011_f2,Bell,L1
25,189.0,0.9580116959064328,bpic2011_f2,Bell,L1
26,189.0,0.9580116959064328,bpic2011_f2,Bell,L1
27,185.0,0.9566125860373648,bpic2011_f2,Bell,L1
28,184.0,0.9563492063492064,bpic2011_f2,Bell,L1
29,182.0,0.9625,bpic2011_f2,Bell,L1
30,182.0,0.9625,bpic2011_f2,Bell,L1
31,178.0,0.9611753756149448,bpic2011_f2,Bell,L1
32,175.0,0.9606234618539788,bpic2011_f2,Bell,L1
33,172.0,0.9589765580331618,bpic2011_f2,Bell,L1
34,170.0,0.9583882783882784,bpic2011_f2,Bell,L1
35,168.0,0.9570672713529856,bpic2011_f2,Bell,L1
36,165.0,0.9563106796116504,bpic2011_f2,Bell,L1
37,160.0,0.953965888392118,bpic2011_f2,Bell,L1
38,159.0,0.953830712612914,bpic2011_f2,Bell,L1
39,157.0,0.9578210382513662,bpic2011_f2,Bell,L1
40,157.0,0.9576502732240436,bpic2011_f2,Bell,L1
1,228.0,0.6459963877182422,bpic2011_f2,Bell,SmoothL1
2,227.0,0.6468398268398267,bpic2011_f2,Bell,SmoothL1
3,218.0,0.6808510638297873,bpic2011_f2,Bell,SmoothL1
