LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction,Realistic
10,195.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
11,193.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
12,193.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
13,192.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
14,191.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
15,191.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
16,191.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
17,190.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
18,190.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
19,189.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
20,187.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
21,185.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
22,179.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
23,176.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
24,173.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
25,155.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
26,134.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
27,112.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
28,106.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
29,97.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
30,92.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
31,90.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
32,86.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
33,86.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
34,83.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
35,81.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
36,79.0,0.5,bpic2011_f1,Sigmoid,BCE,Random
1,228.0,0.9240613676663326,bpic2011_f1,Sigmoid,CrossEntropy,Trained
2,225.0,0.9253920481546016,bpic2011_f1,Sigmoid,CrossEntropy,Trained
3,216.0,0.9316642373317328,bpic2011_f1,Sigmoid,CrossEntropy,Trained
4,211.0,0.931883537023724,bpic2011_f1,Sigmoid,CrossEntropy,Trained
5,205.0,0.9372496662216288,bpic2011_f1,Sigmoid,CrossEntropy,Trained
6,199.0,0.9336651767574156,bpic2011_f1,Sigmoid,CrossEntropy,Trained
7,198.0,0.9344749794913864,bpic2011_f1,Sigmoid,CrossEntropy,Trained
8,196.0,0.9588050314465408,bpic2011_f1,Sigmoid,CrossEntropy,Trained
9,195.0,0.974074074074074,bpic2011_f1,Sigmoid,CrossEntropy,Trained
10,195.0,0.9773544973544972,bpic2011_f1,Sigmoid,CrossEntropy,Trained
11,193.0,0.9823593073593072,bpic2011_f1,Sigmoid,CrossEntropy,Trained
12,193.0,0.9835497835497836,bpic2011_f1,Sigmoid,CrossEntropy,Trained
13,192.0,0.9863163656267104,bpic2011_f1,Sigmoid,CrossEntropy,Trained
14,191.0,0.989922480620155,bpic2011_f1,Sigmoid,CrossEntropy,Trained
15,191.0,0.989922480620155,bpic2011_f1,Sigmoid,CrossEntropy,Trained
16,191.0,0.992469545957918,bpic2011_f1,Sigmoid,CrossEntropy,Trained
17,190.0,0.9923971377459748,bpic2011_f1,Sigmoid,CrossEntropy,Trained
18,190.0,0.9948568872987478,bpic2011_f1,Sigmoid,CrossEntropy,Trained
19,189.0,0.9955882352941176,bpic2011_f1,Sigmoid,CrossEntropy,Trained
20,187.0,0.9955017301038064,bpic2011_f1,Sigmoid,CrossEntropy,Trained
21,185.0,0.9954117647058824,bpic2011_f1,Sigmoid,CrossEntropy,Trained
22,179.0,0.9959899749373432,bpic2011_f1,Sigmoid,CrossEntropy,Trained
23,176.0,0.9958592132505176,bpic2011_f1,Sigmoid,CrossEntropy,Trained
24,173.0,0.9986623863028355,bpic2011_f1,Sigmoid,CrossEntropy,Trained
25,155.0,0.9983232729711604,bpic2011_f1,Sigmoid,CrossEntropy,Trained
26,134.0,0.9978571428571428,bpic2011_f1,Sigmoid,CrossEntropy,Trained
27,112.0,0.9966763606148732,bpic2011_f1,Sigmoid,CrossEntropy,Trained
28,106.0,0.9964430894308942,bpic2011_f1,Sigmoid,CrossEntropy,Trained
29,97.0,0.9969135802469136,bpic2011_f1,Sigmoid,CrossEntropy,Trained
30,92.0,0.9955106621773288,bpic2011_f1,Sigmoid,CrossEntropy,Trained
31,90.0,0.995,bpic2011_f1,Sigmoid,CrossEntropy,Trained
32,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,CrossEntropy,Trained
33,86.0,0.9942279942279942,bpic2011_f1,Sigmoid,CrossEntropy,Trained
34,83.0,0.9924812030075189,bpic2011_f1,Sigmoid,CrossEntropy,Trained
35,81.0,0.9894736842105264,bpic2011_f1,Sigmoid,CrossEntropy,Trained
36,79.0,0.9891891891891892,bpic2011_f1,Sigmoid,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f1,Sigmoid,L1,Random
2,225.0,0.5,bpic2011_f1,Sigmoid,L1,Random
3,216.0,0.5,bpic2011_f1,Sigmoid,L1,Random
4,211.0,0.5,bpic2011_f1,Sigmoid,L1,Random
5,205.0,0.5,bpic2011_f1,Sigmoid,L1,Random
6,199.0,0.5,bpic2011_f1,Sigmoid,L1,Random
7,198.0,0.5,bpic2011_f1,Sigmoid,L1,Random
8,196.0,0.5,bpic2011_f1,Sigmoid,L1,Random
9,195.0,0.5,bpic2011_f1,Sigmoid,L1,Random
10,195.0,0.5,bpic2011_f1,Sigmoid,L1,Random
11,193.0,0.5,bpic2011_f1,Sigmoid,L1,Random
12,193.0,0.5,bpic2011_f1,Sigmoid,L1,Random
13,192.0,0.5,bpic2011_f1,Sigmoid,L1,Random
14,191.0,0.5,bpic2011_f1,Sigmoid,L1,Random
15,191.0,0.5,bpic2011_f1,Sigmoid,L1,Random
16,191.0,0.5,bpic2011_f1,Sigmoid,L1,Random
17,190.0,0.5,bpic2011_f1,Sigmoid,L1,Random
18,190.0,0.5,bpic2011_f1,Sigmoid,L1,Random
19,189.0,0.5,bpic2011_f1,Sigmoid,L1,Random
20,187.0,0.5,bpic2011_f1,Sigmoid,L1,Random
21,185.0,0.5,bpic2011_f1,Sigmoid,L1,Random
22,179.0,0.5,bpic2011_f1,Sigmoid,L1,Random
23,176.0,0.5,bpic2011_f1,Sigmoid,L1,Random
24,173.0,0.5,bpic2011_f1,Sigmoid,L1,Random
25,155.0,0.5,bpic2011_f1,Sigmoid,L1,Random
26,134.0,0.5,bpic2011_f1,Sigmoid,L1,Random
27,112.0,0.5,bpic2011_f1,Sigmoid,L1,Random
28,106.0,0.5,bpic2011_f1,Sigmoid,L1,Random
29,97.0,0.5,bpic2011_f1,Sigmoid,L1,Random
30,92.0,0.5,bpic2011_f1,Sigmoid,L1,Random
31,90.0,0.5,bpic2011_f1,Sigmoid,L1,Random
32,86.0,0.5,bpic2011_f1,Sigmoid,L1,Random
33,86.0,0.5,bpic2011_f1,Sigmoid,L1,Random
34,83.0,0.5,bpic2011_f1,Sigmoid,L1,Random
35,81.0,0.5,bpic2011_f1,Sigmoid,L1,Random
36,79.0,0.5,bpic2011_f1,Sigmoid,L1,Random
1,228.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
2,225.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
3,216.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
4,211.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
5,205.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
6,199.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
7,198.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
8,196.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
9,195.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
10,195.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
11,193.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
12,193.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
13,192.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
14,191.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
15,191.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
16,191.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
17,190.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
18,190.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
19,189.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
20,187.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
21,185.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
22,179.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
23,176.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
24,173.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
25,155.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
26,134.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
27,112.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
28,106.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
29,97.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
30,92.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
31,90.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
32,86.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
33,86.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
34,83.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
35,81.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
36,79.0,0.5,bpic2011_f1,Sigmoid,SmoothL1,Random
1,228.0,0.5,bpic2011_f1,Triangular,BCE,Random
2,225.0,0.5,bpic2011_f1,Triangular,BCE,Random
3,216.0,0.5,bpic2011_f1,Triangular,BCE,Random
4,211.0,0.5,bpic2011_f1,Triangular,BCE,Random
5,205.0,0.5,bpic2011_f1,Triangular,BCE,Random
6,199.0,0.5,bpic2011_f1,Triangular,BCE,Random
7,198.0,0.5,bpic2011_f1,Triangular,BCE,Random
8,196.0,0.5,bpic2011_f1,Triangular,BCE,Random
9,195.0,0.5,bpic2011_f1,Triangular,BCE,Random
10,195.0,0.5,bpic2011_f1,Triangular,BCE,Random
11,193.0,0.5,bpic2011_f1,Triangular,BCE,Random
12,193.0,0.5,bpic2011_f1,Triangular,BCE,Random
13,192.0,0.5,bpic2011_f1,Triangular,BCE,Random
14,191.0,0.5,bpic2011_f1,Triangular,BCE,Random
15,191.0,0.5,bpic2011_f1,Triangular,BCE,Random
16,191.0,0.5,bpic2011_f1,Triangular,BCE,Random
17,190.0,0.5,bpic2011_f1,Triangular,BCE,Random
18,190.0,0.5,bpic2011_f1,Triangular,BCE,Random
19,189.0,0.5,bpic2011_f1,Triangular,BCE,Random
20,187.0,0.5,bpic2011_f1,Triangular,BCE,Random
21,185.0,0.5,bpic2011_f1,Triangular,BCE,Random
22,179.0,0.5,bpic2011_f1,Triangular,BCE,Random
23,176.0,0.5,bpic2011_f1,Triangular,BCE,Random
24,173.0,0.5,bpic2011_f1,Triangular,BCE,Random
25,155.0,0.5,bpic2011_f1,Triangular,BCE,Random
26,134.0,0.5,bpic2011_f1,Triangular,BCE,Random
27,112.0,0.5,bpic2011_f1,Triangular,BCE,Random
28,106.0,0.5,bpic2011_f1,Triangular,BCE,Random
29,97.0,0.5,bpic2011_f1,Triangular,BCE,Random
30,92.0,0.5,bpic2011_f1,Triangular,BCE,Random
31,90.0,0.5,bpic2011_f1,Triangular,BCE,Random
32,86.0,0.5,bpic2011_f1,Triangular,BCE,Random
33,86.0,0.5,bpic2011_f1,Triangular,BCE,Random
34,83.0,0.5,bpic2011_f1,Triangular,BCE,Random
35,81.0,0.5,bpic2011_f1,Triangular,BCE,Random
36,79.0,0.5,bpic2011_f1,Triangular,BCE,Random
1,228.0,0.5190039318479686,bpic2011_f1,Triangular,CrossEntropy,Trained
2,225.0,0.5151275146523047,bpic2011_f1,Triangular,CrossEntropy,Trained
3,216.0,0.505530309525851,bpic2011_f1,Triangular,CrossEntropy,Trained
4,211.0,0.5028756290438534,bpic2011_f1,Triangular,CrossEntropy,Trained
5,205.0,0.4956131985504482,bpic2011_f1,Triangular,CrossEntropy,Trained
6,199.0,0.4968508736286062,bpic2011_f1,Triangular,CrossEntropy,Trained
7,198.0,0.500512715340443,bpic2011_f1,Triangular,CrossEntropy,Trained
8,196.0,0.5216981132075471,bpic2011_f1,Triangular,CrossEntropy,Trained
9,195.0,0.5615343915343916,bpic2011_f1,Triangular,CrossEntropy,Trained
10,195.0,0.5617460317460318,bpic2011_f1,Triangular,CrossEntropy,Trained
11,193.0,0.5578463203463203,bpic2011_f1,Triangular,CrossEntropy,Trained
12,193.0,0.5578463203463203,bpic2011_f1,Triangular,CrossEntropy,Trained
13,192.0,0.5580186097427476,bpic2011_f1,Triangular,CrossEntropy,Trained
14,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy,Trained
15,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy,Trained
16,191.0,0.5581949058693246,bpic2011_f1,Triangular,CrossEntropy,Trained
17,190.0,0.5585867620751342,bpic2011_f1,Triangular,CrossEntropy,Trained
18,190.0,0.5585867620751342,bpic2011_f1,Triangular,CrossEntropy,Trained
19,189.0,0.5587669683257919,bpic2011_f1,Triangular,CrossEntropy,Trained
20,187.0,0.5595732410611304,bpic2011_f1,Triangular,CrossEntropy,Trained
21,185.0,0.5604117647058824,bpic2011_f1,Triangular,CrossEntropy,Trained
22,179.0,0.562844611528822,bpic2011_f1,Triangular,CrossEntropy,Trained
23,176.0,0.5643115942028986,bpic2011_f1,Triangular,CrossEntropy,Trained
24,173.0,0.5704253611556982,bpic2011_f1,Triangular,CrossEntropy,Trained
25,155.0,0.5837525150905433,bpic2011_f1,Triangular,CrossEntropy,Trained
26,134.0,0.6114285714285714,bpic2011_f1,Triangular,CrossEntropy,Trained
27,112.0,0.601994183631076,bpic2011_f1,Triangular,CrossEntropy,Trained
28,106.0,0.6067073170731708,bpic2011_f1,Triangular,CrossEntropy,Trained
29,97.0,0.6157407407407408,bpic2011_f1,Triangular,CrossEntropy,Trained
30,92.0,0.654320987654321,bpic2011_f1,Triangular,CrossEntropy,Trained
31,90.0,0.6725,bpic2011_f1,Triangular,CrossEntropy,Trained
32,86.0,0.6998556998556998,bpic2011_f1,Triangular,CrossEntropy,Trained
33,86.0,0.6998556998556998,bpic2011_f1,Triangular,CrossEntropy,Trained
34,83.0,0.6832706766917293,bpic2011_f1,Triangular,CrossEntropy,Trained
35,81.0,0.6447368421052632,bpic2011_f1,Triangular,CrossEntropy,Trained
36,79.0,0.6513513513513514,bpic2011_f1,Triangular,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f1,Triangular,L1,Random
2,225.0,0.5,bpic2011_f1,Triangular,L1,Random
3,216.0,0.5,bpic2011_f1,Triangular,L1,Random
4,211.0,0.5,bpic2011_f1,Triangular,L1,Random
5,205.0,0.5,bpic2011_f1,Triangular,L1,Random
6,199.0,0.5,bpic2011_f1,Triangular,L1,Random
7,198.0,0.5,bpic2011_f1,Triangular,L1,Random
8,196.0,0.5,bpic2011_f1,Triangular,L1,Random
9,195.0,0.5,bpic2011_f1,Triangular,L1,Random
10,195.0,0.5,bpic2011_f1,Triangular,L1,Random
11,193.0,0.5,bpic2011_f1,Triangular,L1,Random
12,193.0,0.5,bpic2011_f1,Triangular,L1,Random
13,192.0,0.5,bpic2011_f1,Triangular,L1,Random
14,191.0,0.5,bpic2011_f1,Triangular,L1,Random
15,191.0,0.5,bpic2011_f1,Triangular,L1,Random
16,191.0,0.5,bpic2011_f1,Triangular,L1,Random
17,190.0,0.5,bpic2011_f1,Triangular,L1,Random
18,190.0,0.5,bpic2011_f1,Triangular,L1,Random
19,189.0,0.5,bpic2011_f1,Triangular,L1,Random
20,187.0,0.5,bpic2011_f1,Triangular,L1,Random
21,185.0,0.5,bpic2011_f1,Triangular,L1,Random
22,179.0,0.5,bpic2011_f1,Triangular,L1,Random
23,176.0,0.5,bpic2011_f1,Triangular,L1,Random
24,173.0,0.5,bpic2011_f1,Triangular,L1,Random
25,155.0,0.5,bpic2011_f1,Triangular,L1,Random
26,134.0,0.5,bpic2011_f1,Triangular,L1,Random
27,112.0,0.5,bpic2011_f1,Triangular,L1,Random
28,106.0,0.5,bpic2011_f1,Triangular,L1,Random
29,97.0,0.5,bpic2011_f1,Triangular,L1,Random
30,92.0,0.5,bpic2011_f1,Triangular,L1,Random
31,90.0,0.5,bpic2011_f1,Triangular,L1,Random
32,86.0,0.5,bpic2011_f1,Triangular,L1,Random
33,86.0,0.5,bpic2011_f1,Triangular,L1,Random
34,83.0,0.5,bpic2011_f1,Triangular,L1,Random
35,81.0,0.5,bpic2011_f1,Triangular,L1,Random
36,79.0,0.5,bpic2011_f1,Triangular,L1,Random
1,228.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
2,225.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
3,216.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
4,211.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
5,205.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
6,199.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
7,198.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
8,196.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
9,195.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
10,195.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
11,193.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
12,193.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
13,192.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
14,191.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
15,191.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
16,191.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
17,190.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
18,190.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
19,189.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
20,187.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
21,185.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
22,179.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
23,176.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
24,173.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
25,155.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
26,134.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
27,112.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
28,106.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
29,97.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
30,92.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
31,90.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
32,86.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
33,86.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
34,83.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
35,81.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
36,79.0,0.5,bpic2011_f1,Triangular,SmoothL1,Random
1,228.0,0.5,bpic2011_f2,Bell,BCE,Random
2,227.0,0.5,bpic2011_f2,Bell,BCE,Random
3,218.0,0.5,bpic2011_f2,Bell,BCE,Random
4,213.0,0.5,bpic2011_f2,Bell,BCE,Random
5,207.0,0.5,bpic2011_f2,Bell,BCE,Random
6,200.0,0.5,bpic2011_f2,Bell,BCE,Random
7,200.0,0.5,bpic2011_f2,Bell,BCE,Random
8,198.0,0.5,bpic2011_f2,Bell,BCE,Random
9,198.0,0.5,bpic2011_f2,Bell,BCE,Random
10,198.0,0.5,bpic2011_f2,Bell,BCE,Random
11,195.0,0.5,bpic2011_f2,Bell,BCE,Random
12,195.0,0.5,bpic2011_f2,Bell,BCE,Random
13,194.0,0.5,bpic2011_f2,Bell,BCE,Random
14,192.0,0.5,bpic2011_f2,Bell,BCE,Random
15,192.0,0.5,bpic2011_f2,Bell,BCE,Random
16,192.0,0.5,bpic2011_f2,Bell,BCE,Random
17,192.0,0.5,bpic2011_f2,Bell,BCE,Random
18,192.0,0.5,bpic2011_f2,Bell,BCE,Random
19,191.0,0.5,bpic2011_f2,Bell,BCE,Random
20,191.0,0.5,bpic2011_f2,Bell,BCE,Random
21,191.0,0.5,bpic2011_f2,Bell,BCE,Random
22,190.0,0.5,bpic2011_f2,Bell,BCE,Random
23,190.0,0.5,bpic2011_f2,Bell,BCE,Random
24,189.0,0.5,bpic2011_f2,Bell,BCE,Random
25,189.0,0.5,bpic2011_f2,Bell,BCE,Random
26,189.0,0.5,bpic2011_f2,Bell,BCE,Random
27,185.0,0.5,bpic2011_f2,Bell,BCE,Random
28,184.0,0.5,bpic2011_f2,Bell,BCE,Random
29,182.0,0.5,bpic2011_f2,Bell,BCE,Random
30,182.0,0.5,bpic2011_f2,Bell,BCE,Random
31,178.0,0.5,bpic2011_f2,Bell,BCE,Random
32,175.0,0.5,bpic2011_f2,Bell,BCE,Random
33,172.0,0.5,bpic2011_f2,Bell,BCE,Random
34,170.0,0.5,bpic2011_f2,Bell,BCE,Random
35,168.0,0.5,bpic2011_f2,Bell,BCE,Random
36,165.0,0.5,bpic2011_f2,Bell,BCE,Random
37,160.0,0.5,bpic2011_f2,Bell,BCE,Random
38,159.0,0.5,bpic2011_f2,Bell,BCE,Random
39,157.0,0.5,bpic2011_f2,Bell,BCE,Random
40,157.0,0.5,bpic2011_f2,Bell,BCE,Random
1,228.0,0.6933000774060377,bpic2011_f2,Bell,CrossEntropy,Trained
2,227.0,0.6930735930735931,bpic2011_f2,Bell,CrossEntropy,Trained
3,218.0,0.7216542322925302,bpic2011_f2,Bell,CrossEntropy,Trained
4,213.0,0.7297555385790679,bpic2011_f2,Bell,CrossEntropy,Trained
5,207.0,0.7382617382617382,bpic2011_f2,Bell,CrossEntropy,Trained
6,200.0,0.7657058388765706,bpic2011_f2,Bell,CrossEntropy,Trained
7,200.0,0.7650723260479358,bpic2011_f2,Bell,CrossEntropy,Trained
8,198.0,0.851776322850703,bpic2011_f2,Bell,CrossEntropy,Trained
9,198.0,0.9105935386927122,bpic2011_f2,Bell,CrossEntropy,Trained
10,198.0,0.9184286787592572,bpic2011_f2,Bell,CrossEntropy,Trained
11,195.0,0.9171252476337222,bpic2011_f2,Bell,CrossEntropy,Trained
12,195.0,0.923728813559322,bpic2011_f2,Bell,CrossEntropy,Trained
13,194.0,0.9302919302919302,bpic2011_f2,Bell,CrossEntropy,Trained
14,192.0,0.9439655172413792,bpic2011_f2,Bell,CrossEntropy,Trained
15,192.0,0.9439655172413792,bpic2011_f2,Bell,CrossEntropy,Trained
16,192.0,0.9438520871143375,bpic2011_f2,Bell,CrossEntropy,Trained
17,192.0,0.943738656987296,bpic2011_f2,Bell,CrossEntropy,Trained
18,192.0,0.9443058076225046,bpic2011_f2,Bell,CrossEntropy,Trained
19,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy,Trained
20,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy,Trained
21,191.0,0.944050343249428,bpic2011_f2,Bell,CrossEntropy,Trained
22,190.0,0.9437903970452448,bpic2011_f2,Bell,CrossEntropy,Trained
23,190.0,0.943674976915974,bpic2011_f2,Bell,CrossEntropy,Trained
24,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy,Trained
25,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy,Trained
26,189.0,0.9585964912280702,bpic2011_f2,Bell,CrossEntropy,Trained
27,185.0,0.9589478859390363,bpic2011_f2,Bell,CrossEntropy,Trained
28,184.0,0.9587053571428572,bpic2011_f2,Bell,CrossEntropy,Trained
29,182.0,0.960858585858586,bpic2011_f2,Bell,CrossEntropy,Trained
30,182.0,0.960858585858586,bpic2011_f2,Bell,CrossEntropy,Trained
31,178.0,0.9594468820635552,bpic2011_f2,Bell,CrossEntropy,Trained
32,175.0,0.9581624282198524,bpic2011_f2,Bell,CrossEntropy,Trained
33,172.0,0.9582618639222412,bpic2011_f2,Bell,CrossEntropy,Trained
34,170.0,0.958095238095238,bpic2011_f2,Bell,CrossEntropy,Trained
35,168.0,0.9585789871504156,bpic2011_f2,Bell,CrossEntropy,Trained
36,165.0,0.9588161603507672,bpic2011_f2,Bell,CrossEntropy,Trained
37,160.0,0.9576088756416626,bpic2011_f2,Bell,CrossEntropy,Trained
38,159.0,0.9571763131482102,bpic2011_f2,Bell,CrossEntropy,Trained
39,157.0,0.960724043715847,bpic2011_f2,Bell,CrossEntropy,Trained
40,157.0,0.960724043715847,bpic2011_f2,Bell,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f2,Bell,L1,Random
2,227.0,0.5,bpic2011_f2,Bell,L1,Random
3,218.0,0.5,bpic2011_f2,Bell,L1,Random
4,213.0,0.5,bpic2011_f2,Bell,L1,Random
5,207.0,0.5,bpic2011_f2,Bell,L1,Random
6,200.0,0.5,bpic2011_f2,Bell,L1,Random
7,200.0,0.5,bpic2011_f2,Bell,L1,Random
8,198.0,0.5,bpic2011_f2,Bell,L1,Random
9,198.0,0.5,bpic2011_f2,Bell,L1,Random
10,198.0,0.5,bpic2011_f2,Bell,L1,Random
11,195.0,0.5,bpic2011_f2,Bell,L1,Random
12,195.0,0.5,bpic2011_f2,Bell,L1,Random
13,194.0,0.5,bpic2011_f2,Bell,L1,Random
14,192.0,0.5,bpic2011_f2,Bell,L1,Random
15,192.0,0.5,bpic2011_f2,Bell,L1,Random
16,192.0,0.5,bpic2011_f2,Bell,L1,Random
17,192.0,0.5,bpic2011_f2,Bell,L1,Random
18,192.0,0.5,bpic2011_f2,Bell,L1,Random
19,191.0,0.5,bpic2011_f2,Bell,L1,Random
20,191.0,0.5,bpic2011_f2,Bell,L1,Random
21,191.0,0.5,bpic2011_f2,Bell,L1,Random
22,190.0,0.5,bpic2011_f2,Bell,L1,Random
23,190.0,0.5,bpic2011_f2,Bell,L1,Random
24,189.0,0.5,bpic2011_f2,Bell,L1,Random
25,189.0,0.5,bpic2011_f2,Bell,L1,Random
26,189.0,0.5,bpic2011_f2,Bell,L1,Random
27,185.0,0.5,bpic2011_f2,Bell,L1,Random
28,184.0,0.5,bpic2011_f2,Bell,L1,Random
29,182.0,0.5,bpic2011_f2,Bell,L1,Random
30,182.0,0.5,bpic2011_f2,Bell,L1,Random
31,178.0,0.5,bpic2011_f2,Bell,L1,Random
32,175.0,0.5,bpic2011_f2,Bell,L1,Random
33,172.0,0.5,bpic2011_f2,Bell,L1,Random
34,170.0,0.5,bpic2011_f2,Bell,L1,Random
35,168.0,0.5,bpic2011_f2,Bell,L1,Random
36,165.0,0.5,bpic2011_f2,Bell,L1,Random
37,160.0,0.5,bpic2011_f2,Bell,L1,Random
38,159.0,0.5,bpic2011_f2,Bell,L1,Random
39,157.0,0.5,bpic2011_f2,Bell,L1,Random
40,157.0,0.5,bpic2011_f2,Bell,L1,Random
1,228.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
2,227.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
3,218.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
4,213.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
5,207.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
6,200.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
7,200.0,0.5,bpic2011_f2,Bell,SmoothL1,Random
